-0.0461570 0.0414499 0.0480553 -9.71622 -43.1406 20.8925 
-0.0460678 0.0396742 0.0434616 -13.9325 -54.8822 4.84458 

-0.00565894 0.00317988 0.00253367 -43.3100 15.5691 7.80362 
-0.0103793 0.00705270 0.00537182 -50.7557 26.6513 11.2350 
-0.0139905 0.0113941 0.00847520 -46.3504 34.4198 13.0314 
-0.0163610 0.0158874 0.0117330 -38.2999 42.6103 14.3317 
-0.0173123 0.0202569 0.0149495 -25.3977 51.6640 15.6367 
-0.0168317 0.0242342 0.0180833 -6.70910 60.4067 17.1417 
-0.0148205 0.0275369 0.0209064 17.2579 67.0037 17.2290 
-0.0114206 0.0299455 0.0233609 43.0716 69.2538 14.1256 
-0.00667585 0.0312062 0.0253345 63.4427 68.1101 9.14265 
-0.000800981 0.0312573 0.0267255 72.1418 63.0390 5.94143 
0.00599206 0.0300146 0.0275205 75.1476 50.6118 3.73036 
0.0134585 0.0274722 0.0276425 75.3663 30.9832 1.98094 
0.0212496 0.0236959 0.0272129 73.0312 10.6047 0.419110 
0.0291260 0.0188330 0.0262364 68.9265 -3.98043 -1.24390 
0.0367853 0.0129880 0.0247797 63.7380 -15.3194 -2.56894 
0.0439138 0.00647988 0.0229972 57.6455 -25.1294 -3.54494 
0.0503539 -0.000563767 0.0209047 50.3299 -34.4960 -5.16017 
0.0558840 -0.00785746 0.0186914 42.9376 -42.5698 -6.34414 
0.0604284 -0.0152708 0.0164339 35.4098 -49.4802 -6.80925 
0.0638884 -0.0225335 0.0141390 27.3944 -55.5464 -7.02772 
0.0663210 -0.0295210 0.0119480 18.6870 -60.9485 -6.95887 
0.0676923 -0.0360962 0.00984991 8.65247 -65.7320 -7.00713 
0.0681344 -0.0421899 0.00790227 -2.62296 -69.6350 -7.23963 
0.0677404 -0.0477610 0.00606264 -15.0194 -72.4837 -7.53844 
0.0666049 -0.0527816 0.00429590 -28.2724 -74.1413 -7.36553 
0.0648477 -0.0572243 0.00263471 -42.3795 -74.7153 -6.29551 
0.0625628 -0.0610744 0.00103496 -55.1631 -74.5880 -4.76741 
0.0599266 -0.0643698 -0.000557066 -62.5667 -73.8258 -3.72547 
0.0569944 -0.0670564 -0.00207692 -66.5101 -72.4551 -3.35869 
0.0538139 -0.0691631 -0.00358649 -69.1761 -70.7092 -3.27233 
0.0505175 -0.0706131 -0.00505657 -71.1810 -68.6560 -3.32934 
0.0471302 -0.0713905 -0.00639479 -72.8164 -66.1945 -3.39176 
0.0437012 -0.0714011 -0.00763927 -74.1284 -62.5833 -3.62525 
0.0402306 -0.0706190 -0.00870836 -74.9604 -54.2001 -4.01164 
0.0367918 -0.0689752 -0.00962275 -74.9841 -39.1729 -4.65407 
0.0333907 -0.0664387 -0.0103083 -73.3602 -18.6039 -5.12873 
0.0301453 -0.0630512 -0.0108143 -68.4099 2.06743 -4.68335 
0.0270079 -0.0587351 -0.0111702 -60.0174 20.0640 -3.89791 
0.0241123 -0.0535839 -0.0113983 -48.8135 35.8874 -3.13142 
0.0215285 -0.0476668 -0.0115836 -35.8740 49.0136 -2.29858 
0.0192948 -0.0410781 -0.0118206 -23.3446 58.6984 -1.86565 
0.0175898 -0.0338861 -0.0121705 -11.7751 65.3713 -1.96386 
0.0163925 -0.0263065 -0.0127012 -1.66412 69.6116 -2.32001 
0.0158103 -0.0184881 -0.0134924 7.86875 72.3869 -2.76895 
0.0158062 -0.0105666 -0.0145078 17.2275 74.1100 -3.05362 
0.0163989 -0.00270409 -0.0157684 27.2206 75.1289 -3.15636 
0.0174377 0.00494008 -0.0172049 37.3902 75.5060 -3.13093 
0.0187834 0.0122133 -0.0187829 47.0083 75.5747 -2.75422 
0.0201895 0.0190743 -0.0203282 53.7286 75.5185 -2.28769 
0.0215124 0.0253637 -0.0217184 57.4300 75.4205 -1.98078 
0.0223615 0.0310529 -0.0228367 58.3114 75.4459 -1.78466 
0.0225368 0.0361073 -0.0235361 57.2210 75.6269 -1.52980 
0.0217535 0.0404705 -0.0237035 49.7340 75.8039 -1.18887 
0.0198533 0.0441579 -0.0232542 33.2765 75.4246 0.165498 
0.0166626 0.0471144 -0.0221530 7.80381 71.5070 2.42829 
0.0121007 0.0494352 -0.0204106 -19.3398 59.3679 5.72336 
0.00626758 0.0510645 -0.0181028 -42.6137 40.5586 8.67416 
-0.000797294 0.0521157 -0.0153346 -58.9568 19.0229 9.96193 
-0.00885085 0.0525870 -0.0122453 -67.7028 0.606287 10.2277 
-0.0176852 0.0525758 -0.00902547 -71.6482 -13.3422 9.72101 

-0.00351357 0.00387731 0.00409034 -23.9149 28.2649 13.6436 
-0.00673594 0.00799094 0.00789672 -30.9501 40.2522 18.0447 
-0.00957589 0.0122327 0.0110916 -30.2201 45.4532 17.5051 
-0.0119193 0.0166360 0.0134144 -26.9165 50.5811 15.6035 
-0.0137217 0.0211501 0.0146743 -21.8102 56.1608 12.8134 
-0.0149251 0.0257378 0.0147672 -14.1719 62.3527 8.74207 
-0.0155784 0.0304413 0.0137186 -4.98400 67.7994 3.76495 
-0.0156316 0.0351896 0.0116134 4.97543 71.4499 -1.42031 
-0.0151869 0.0400231 0.00867920 15.3460 73.1149 -6.05080 
-0.0143421 0.0449079 0.00514409 24.8632 73.0815 -9.52887 
-0.0131391 0.0497783 0.00127424 33.1886 72.2694 -11.4005 
-0.0116894 0.0545659 -0.00266536 40.7231 71.5544 -11.8360 
-0.0100712 0.0592324 -0.00639175 47.5389 71.4180 -11.0039 
-0.00841253 0.0636085 -0.00977405 53.2277 71.6404 -9.61358 
-0.00674641 0.0676191 -0.0126649 57.8839 72.0529 -8.02272 
-0.00516884 0.0710559 -0.0149702 61.0549 72.3851 -6.72218 
-0.00371647 0.0737506 -0.0166943 63.0484 72.4770 -5.87711 
-0.00247157 0.0756104 -0.0179080 64.4177 72.3201 -5.42223 
-0.00141248 0.0764101 -0.0186663 65.9133 71.6858 -5.29453 
-0.000614770 0.0761000 -0.0190499 67.7914 68.4314 -5.83267 
-3.20224e-05 0.0745793 -0.0191388 67.5620 52.7379 -6.03352 
0.000328342 0.0718726 -0.0189921 61.9527 22.9838 -5.43854 
0.000462723 0.0680333 -0.0186338 49.8774 -15.0526 -3.91217 
0.000369278 0.0631840 -0.0180989 30.4486 -45.2464 -1.69092 
0.000204206 0.0575497 -0.0173467 10.0523 -63.0914 0.471598 
-3.21899e-05 0.0512867 -0.0163505 -5.34789 -70.6359 1.87215 
-0.000257934 0.0447365 -0.0150853 -16.0550 -73.5517 3.08956 
-0.000399395 0.0381674 -0.0134614 -22.7647 -74.4938 4.23100 
-0.000300635 0.0318800 -0.0114592 -25.3737 -74.5714 5.44438 
3.10100e-05 0.0260541 -0.00901784 -25.1293 -74.1850 7.00571 
0.000718132 0.0210676 -0.00611334 -22.1783 -73.2302 9.27053 
0.00173936 0.0169473 -0.00277104 -18.1258 -71.7107 11.8028 
0.00315367 0.0138858 0.00101180 -11.2102 -67.9105 15.6806 
0.00493433 0.0119025 0.00514809 -0.872659 -60.7113 21.1211 
0.00698957 0.0109193 0.00960498 10.1812 -50.4844 26.2626 
0.00926215 0.0108716 0.0142021 21.7504 -36.0596 30.5994 
0.0116150 0.0115438 0.0188237 32.2184 -19.3041 33.2307 
0.0139713 0.0127272 0.0233561 40.4621 -2.76945 33.8035 
0.0161980 0.0141929 0.0275706 46.0552 11.3093 32.7987 
0.0181881 0.0156625 0.0313404 49.2343 21.6032 31.3848 
0.0198143 0.0169803 0.0344483 50.8768 28.4581 30.1376 
0.0210431 0.0178903 0.0367849 51.7149 32.0388 29.3212 
0.0217909 0.0183000 0.0381888 52.0996 33.0459 29.0287 
0.0220321 0.0181283 0.0386270 52.0176 31.1714 29.3694 
0.0217997 0.0173854 0.0379868 46.8094 21.8834 26.8682 
0.0209711 0.0161017 0.0362699 32.8796 4.40204 20.1496 
0.0196297 0.0143762 0.0335565 11.6049 -19.4916 9.63144 
0.0177235 0.0123308 0.0299693 -14.2569 -42.6983 -1.66097 
0.0152190 0.0100878 0.0256466 -37.6689 -58.7325 -9.16555 
0.0121474 0.00779426 0.0208069 -52.1043 -63.9677 -11.4382 
0.00845745 0.00551799 0.0157297 -61.1909 -64.6425 -11.2662 
0.00419653 0.00334512 0.0107023 -66.3744 -64.1670 -10.2214 
-0.000659542 0.00131875 0.00596827 -69.2861 -63.6197 -8.81008 
-0.00602870 -0.000593582 0.00183867 -71.2408 -63.2469 -7.41178 
-0.0118511 -0.00243581 -0.00142720 -72.6426 -62.9947 -6.02686 
-0.0180197 -0.00425095 -0.00361628 -73.6940 -62.9038 -4.51620 
-0.0243349 -0.00616511 -0.00460311 -74.3740 -63.0693 -2.88324 
-0.0306490 -0.00829453 -0.00429861 -74.6467 -63.4839 -1.18297 
-0.0366985 -0.0107412 -0.00266003 -74.4500 -64.1957 0.551630 
-0.0423120 -0.0135633 0.000167248 -73.7822 -65.0968 2.23278 

0.00140066 -0.00485737 -0.00550965 0.158159 -41.0008 -17.5295 
0.00333090 -0.0100573 -0.0110460 3.08308 -53.4582 -23.0819 
0.00561692 -0.0154029 -0.0166169 3.94665 -55.6583 -23.6145 
0.00804431 -0.0208038 -0.0222070 4.53489 -56.2616 -23.4476 
0.0103472 -0.0259627 -0.0277972 4.70136 -56.2782 -23.5696 
0.0123307 -0.0307112 -0.0333487 4.08967 -56.0497 -24.1131 
0.0136986 -0.0347737 -0.0387994 2.14761 -55.6429 -25.2302 
0.0143391 -0.0379267 -0.0441225 -0.878387 -54.6693 -26.9594 
0.0140877 -0.0399665 -0.0491442 -5.83766 -52.6767 -29.3013 
0.0128206 -0.0407611 -0.0537754 -14.4611 -48.1188 -32.1775 
0.0105754 -0.0401751 -0.0579531 -26.0511 -38.5563 -34.7161 
0.00739108 -0.0381727 -0.0614639 -38.3081 -21.8671 -34.7138 
0.00339203 -0.0348090 -0.0642699 -47.1781 -1.44180 -30.9345 
-0.00132805 -0.0301506 -0.0662714 -49.5524 16.2870 -24.1334 
-0.00651776 -0.0243780 -0.0673997 -47.8048 30.0234 -16.5829 
-0.0119283 -0.0177182 -0.0676275 -43.9993 39.4228 -10.2216 
-0.0174221 -0.0104413 -0.0669774 -39.6151 45.5563 -5.17419 
-0.0228320 -0.00283999 -0.0654911 -35.0831 50.2415 -0.799174 
-0.0279023 0.00478341 -0.0632790 -31.3362 53.4186 2.37768 
-0.0325417 0.0121246 -0.0604224 -28.4756 55.2918 4.93723 
-0.0366235 0.0188990 -0.0570484 -26.1889 56.3116 7.28302 
-0.0399996 0.0248815 -0.0533267 -24.0748 56.8724 9.55112 
-0.0426589 0.0299076 -0.0493701 -22.0593 56.9656 11.9012 
-0.0445292 0.0337861 -0.0452806 -19.3712 56.6312 14.8337 
-0.0455670 0.0364821 -0.0412538 -15.4470 55.7829 18.5210 
-0.0457812 0.0379502 -0.0373518 -10.1237 53.5904 23.2833 
-0.0451150 0.0382226 -0.0336849 -2.40115 48.7591 28.9138 
-0.0435776 0.0373415 -0.0303428 8.75406 38.5189 34.4223 
-0.0412577 0.0354627 -0.0274064 21.9414 22.2927 37.1953 
-0.0381236 0.0327075 -0.0249283 34.7030 3.65806 35.3495 
-0.0342491 0.0292150 -0.0229318 43.1495 -11.4328 29.7238 
-0.0297023 0.0251587 -0.0214535 47.1697 -21.9900 22.8729 
-0.0246467 0.0206864 -0.0204254 49.1005 -28.4601 16.4329 
-0.0191563 0.0160775 -0.0198629 50.5258 -31.2534 11.3451 
-0.0133760 0.0114489 -0.0196205 51.6658 -32.0100 7.69372 
-0.00745166 0.00696549 -0.0196585 52.9728 -31.4025 5.05983 
-0.00155122 0.00289146 -0.0197927 54.7256 -29.5770 3.30902 
0.00417791 -0.000653454 -0.0198678 56.7732 -26.9695 2.20980 
0.00963020 -0.00353950 -0.0197253 59.1618 -23.5213 1.69533 
0.0146277 -0.00563573 -0.0192195 61.8865 -19.0550 1.83572 
0.0191333 -0.00682053 -0.0181585 65.1467 -12.5879 2.94665 
0.0229821 -0.00706240 -0.0165055 68.4757 -3.64171 5.13516 
0.0261813 -0.00639293 -0.0142075 70.9960 8.73578 8.49165 
0.0286812 -0.00485149 -0.0112262 71.5229 24.3428 12.1206 
0.0304393 -0.00258049 -0.00760437 69.4328 39.8857 14.6609 
0.0315239 0.000283451 -0.00343397 64.5126 51.5722 16.2659 
0.0319390 0.00355513 0.00111447 56.7492 58.2259 18.0134 
0.0317360 0.00699198 0.00594847 46.4298 60.6033 20.6138 
0.0309714 0.0103528 0.0108481 34.7754 60.4514 23.4223 
0.0296502 0.0134013 0.0156792 22.3263 58.5636 26.0135 
0.0278456 0.0159102 0.0203074 10.2450 54.6293 28.2834 
0.0255862 0.0177048 0.0245919 -1.63195 48.1177 30.2339 
0.0228894 0.0185854 0.0284500 -15.6469 37.5485 31.7037 
0.0197609 0.0184613 0.0318126 -31.9825 21.8593 31.8125 
0.0162585 0.0172426 0.0345940 -48.5623 0.524468 29.1944 
0.0124162 0.0149183 0.0367873 -60.9584 -23.9012 23.1155 
0.00826063 0.0115584 0.0383444 -68.2993 -47.6419 14.0670 
0.00396862 0.00719375 0.0392393 -71.5595 -63.8316 6.21045 
-0.000399662 0.00201912 0.0394607 -71.1514 -68.9008 2.72616 
-0.00472763 -0.00379068 0.0389778 -69.9650 -70.9263 0.785843 

0.00171001 0.00428887 -0.00282562 31.1451 47.6049 -8.58192 
0.00341641 0.00907450 -0.00504789 49.7481 68.2851 -8.51871 
0.00508861 0.0142104 -0.00665276 57.8084 72.9682 -5.45212 
0.00674426 0.0195286 -0.00772225 61.5070 74.2971 -3.11118 
0.00840198 0.0249087 -0.00827354 62.6772 74.6691 -1.84506 
0.0100438 0.0301741 -0.00838172 63.0233 74.7837 -0.972882 
0.0115775 0.0352130 -0.00814296 63.0700 74.8408 -0.282526 
0.0129958 0.0399114 -0.00756617 63.0430 74.8567 0.347179 
0.0141778 0.0442220 -0.00676965 62.7896 74.8975 0.901069 
0.0151262 0.0479967 -0.00573555 62.4464 74.9166 1.49221 
0.0157276 0.0512883 -0.00449407 61.7059 74.9671 2.16678 
0.0159582 0.0540912 -0.00304641 60.1163 74.9991 3.09852 
0.0158139 0.0563752 -0.00144423 56.5370 74.8110 4.62987 
0.0153352 0.0582232 0.000402911 50.2206 74.0269 7.15578 
0.0145171 0.0596911 0.00245684 41.0438 72.2980 10.7234 
0.0134596 0.0608112 0.00471462 29.9163 69.0151 15.2514 
0.0123108 0.0617017 0.00725071 18.5043 64.0506 20.2835 
0.0110755 0.0623860 0.0100165 7.78480 57.4480 24.8533 
0.00988049 0.0628594 0.0130329 -0.410838 49.7998 28.7246 
0.00882451 0.0632681 0.0162271 -5.86048 42.4847 31.8334 
0.00798606 0.0635479 0.0196129 -9.07144 35.5646 34.5363 
0.00734970 0.0637158 0.0230882 -10.7019 29.5079 36.6622 
0.00697249 0.0638128 0.0265658 -10.6458 24.7590 38.2846 
0.00683826 0.0637353 0.0299774 -9.54357 20.4199 39.6217 
0.00692206 0.0635096 0.0332160 -7.68618 16.3945 40.6663 
0.00716289 0.0631148 0.0361454 -5.54673 12.1403 41.4167 
0.00757771 0.0625240 0.0387040 -2.91864 7.30527 41.8849 
0.00806393 0.0616688 0.0408216 -0.554132 1.15545 42.0056 
0.00860574 0.0606382 0.0424155 1.70428 -5.60352 41.6386 
0.00914238 0.0594395 0.0434505 3.41910 -13.2314 40.5644 
0.00964332 0.0581428 0.0439387 4.54173 -21.4167 38.6770 
0.0100628 0.0568908 0.0438508 5.04638 -29.4363 35.9506 
0.0103979 0.0557837 0.0432820 5.06386 -36.7134 32.3642 
0.0105831 0.0549831 0.0422068 4.43039 -42.6583 27.8401 
0.0105890 0.0546855 0.0407378 3.38745 -45.2506 22.2344 
0.0104096 0.0550303 0.0389402 2.35317 -41.8040 15.3043 
0.0100322 0.0561087 0.0368156 1.47353 -30.6873 7.06548 
0.00942260 0.0580389 0.0344566 0.674148 -10.7865 -1.95661 
0.00858859 0.0607829 0.0318713 -0.817864 14.9127 -10.5036 
0.00756908 0.0643076 0.0291390 -2.91355 40.0249 -16.5261 
0.00637433 0.0684509 0.0262572 -4.14172 55.3312 -18.4429 
0.00506637 0.0730340 0.0232111 -2.49048 60.7597 -17.9498 
0.00373864 0.0777322 0.0200524 -0.408117 63.0139 -17.5831 
0.00241751 0.0822913 0.0167634 0.940662 63.7650 -17.6781 
0.00123767 0.0863710 0.0133238 1.69405 63.5740 -18.4847 
0.000203236 0.0896178 0.00976112 1.51863 62.3221 -20.1220 
-0.000598842 0.0918027 0.00603738 0.819588 59.8895 -22.6333 
-0.00111966 0.0926771 0.00214335 -0.608489 54.5123 -26.6711 
-0.00136378 0.0921160 -0.00186885 -2.84087 42.3798 -32.4709 
-0.00136399 0.0899870 -0.00601769 -5.81707 19.2481 -38.0242 
-0.00115722 0.0863140 -0.0102581 -9.37309 -10.9077 -39.8629 
-0.000812406 0.0811582 -0.0145339 -14.1603 -37.8804 -35.3287 
-0.000411538 0.0746653 -0.0187827 -17.9536 -54.8945 -28.2209 
3.79778e-06 0.0669570 -0.0229136 -21.3995 -64.5649 -21.2199 
0.000352992 0.0582918 -0.0268310 -24.4434 -69.5040 -16.0618 
0.000628161 0.0488819 -0.0303675 -26.8102 -72.0048 -12.4838 
0.000808749 0.0388548 -0.0334002 -29.1267 -73.5393 -9.64767 
0.000906486 0.0284306 -0.0358564 -31.5239 -74.5382 -7.34574 
0.000978626 0.0177876 -0.0375655 -33.5142 -75.1806 -5.41738 
0.00107939 0.00703820 -0.0383960 -34.8589 -75.5807 -3.64332 

-0.000303666 0.00139363 0.00332807 1.40110 14.6875 12.6886 
-0.00115400 0.00315333 0.00663782 -2.57655 27.4595 22.4490 
-0.00246814 0.00530445 0.00981827 -8.75228 36.0654 27.3030 
-0.00416125 0.00789751 0.0128154 -13.2547 41.6083 27.8345 
-0.00620514 0.0109186 0.0155685 -16.2804 45.3060 25.8991 
-0.00847795 0.0144168 0.0179452 -18.4705 48.8505 22.7785 
-0.0108584 0.0183653 0.0198621 -19.7247 52.3705 19.1337 
-0.0133149 0.0227827 0.0212775 -19.9207 55.6311 15.3919 
-0.0156695 0.0275803 0.0221548 -18.4514 58.8086 11.8503 
-0.0178304 0.0327947 0.0225325 -15.1137 62.2219 8.37073 
-0.0196859 0.0383142 0.0224685 -10.5261 65.4410 5.22638 
-0.0211335 0.0440520 0.0221028 -5.09028 68.2286 2.58589 
-0.0220615 0.0499089 0.0216327 1.33504 70.6460 0.613371 
-0.0224031 0.0557365 0.0212179 8.91002 72.7028 -0.470581 
-0.0220687 0.0613436 0.0211344 18.6086 74.4003 -0.372875 
-0.0211447 0.0666155 0.0215127 29.9119 75.4732 0.532500 
-0.0195011 0.0713207 0.0225775 44.3030 75.7084 1.82960 
-0.0172877 0.0753006 0.0243660 56.5881 75.1522 2.71763 
-0.0145168 0.0783896 0.0269612 63.3674 73.6310 3.69587 
-0.0112972 0.0805036 0.0302812 67.1774 71.0301 5.00243 
-0.00777545 0.0815520 0.0341870 69.5020 66.5799 6.93049 
-0.00404262 0.0814549 0.0384647 70.0847 57.3184 10.4376 
-0.000268923 0.0802730 0.0428504 68.8733 42.0000 15.1696 
0.00338022 0.0780375 0.0470938 65.9876 21.2955 19.6618 
0.00677458 0.0748738 0.0508007 61.1907 2.82282 21.6651 
0.00977496 0.0708598 0.0538008 53.9161 -14.9894 21.2545 
0.0122372 0.0661495 0.0558500 44.5574 -31.8099 18.8642 
0.0140726 0.0609087 0.0568065 32.7581 -46.7661 14.6847 
0.0152074 0.0552662 0.0565934 18.4457 -59.3423 9.14092 
0.0155748 0.0494797 0.0552863 4.09475 -67.9621 3.83218 
0.0151514 0.0435891 0.0529202 -11.6541 -72.7494 -1.64966 
0.0139636 0.0378625 0.0497291 -27.0408 -74.4394 -5.94242 
0.0120289 0.0323594 0.0459046 -41.5012 -74.2167 -7.71298 
0.00943931 0.0272545 0.0416661 -53.7031 -73.4598 -7.40796 
0.00631209 0.0226418 0.0372414 -61.1122 -72.4848 -6.72716 
0.00278192 0.0186720 0.0328479 -64.8986 -71.2015 -6.51000 
-0.000992788 0.0153636 0.0286086 -67.2025 -69.7590 -6.50404 
-0.00483569 0.0127854 0.0246484 -68.8472 -68.2121 -6.57773 
-0.00862079 0.0109066 0.0209864 -70.0963 -66.5376 -6.72296 
-0.0121142 0.00972779 0.0176511 -70.9647 -64.4794 -7.12559 
-0.0152307 0.00913743 0.0146066 -71.4060 -61.4820 -8.03267 
-0.0178541 0.00905978 0.0118551 -71.2443 -56.8514 -9.68785 
-0.0198904 0.00937552 0.00927337 -70.1767 -50.2246 -12.3633 
-0.0212950 0.00992868 0.00687309 -68.0833 -42.3791 -15.8609 
-0.0221395 0.0105941 0.00461193 -64.7106 -33.8608 -19.9500 
-0.0224407 0.0111688 0.00249094 -59.8352 -26.1349 -24.2715 
-0.0222960 0.0115671 0.000567863 -53.3567 -20.0290 -28.3714 
-0.0218020 0.0116649 -0.00117832 -45.4702 -16.6446 -31.9576 
-0.0211443 0.0113800 -0.00265390 -37.8117 -16.9664 -34.5047 
-0.0204903 0.0106342 -0.00385091 -31.7384 -21.5028 -35.8310 
-0.0199418 0.00941319 -0.00470435 -27.8960 -29.9597 -35.4676 
-0.0197057 0.00773808 -0.00520939 -27.8342 -41.1339 -32.7998 
-0.0198134 0.00560637 -0.00535188 -31.0430 -52.7479 -27.7318 
-0.0204448 0.00311602 -0.00516116 -38.2733 -62.7013 -20.6102 
-0.0216209 0.000332764 -0.00466272 -48.8380 -69.6197 -12.6023 
-0.0233758 -0.00267476 -0.00385730 -60.5109 -72.9870 -5.71525 
-0.0256334 -0.00574782 -0.00281827 -65.5263 -73.4341 -1.97351 
-0.0283999 -0.00886403 -0.00161594 -67.7357 -72.6397 -0.00212586 
-0.0314996 -0.0118798 -0.000267998 -69.1047 -71.6141 1.17030 
-0.0348555 -0.0146530 0.00118897 -70.1470 -70.5409 1.88939 

-0.000852263 -0.000513044 0.00204971 -11.2685 -8.71721 7.83760 
-0.00130396 -0.00187150 0.00477219 -19.4411 -23.9877 16.9935 
-0.00133080 -0.00407678 0.00792009 -22.2889 -39.4919 23.3095 
-0.000933611 -0.00696319 0.0111750 -20.7947 -50.7042 25.9012 
-0.000133915 -0.0104205 0.0142304 -17.0870 -57.0427 25.3819 
0.00103217 -0.0142961 0.0168101 -12.8772 -60.9318 23.2358 
0.00261176 -0.0183170 0.0186107 -7.85982 -63.5160 20.1118 
0.00448667 -0.0223359 0.0194991 -2.67586 -65.3246 16.0836 
0.00664550 -0.0261963 0.0193487 2.91439 -66.1983 11.2760 
0.00900122 -0.0296612 0.0181774 9.08583 -65.5924 6.05705 
0.0115159 -0.0326739 0.0160445 15.8209 -62.9690 0.295153 
0.0141257 -0.0351368 0.0131091 23.0603 -57.9203 -5.83756 
0.0167253 -0.0368943 0.00964976 30.1994 -50.6434 -11.7367 
0.0192199 -0.0379997 0.00599746 36.5898 -41.7817 -16.6790 
0.0215500 -0.0383352 0.00236446 42.7570 -30.5914 -20.9162 
0.0236214 -0.0379167 -0.000878403 48.7803 -17.1601 -24.0417 
0.0254054 -0.0367295 -0.00347872 54.6230 -1.04015 -25.3795 
0.0268386 -0.0347890 -0.00525418 59.5928 18.1685 -24.1216 
0.0279045 -0.0321215 -0.00609626 63.3905 39.2480 -19.4320 
